Opentime,Open,High,Low,Close,Volume,Closetime,Quote asset volume,Number of trades,Taker by base,Taker buy quote,Ignore
2020-01-01 08:00:00,7195.24,7255.0,7175.15,7200.85,16792.388165,1577923199999,121214452.11606228,194010,8946.955535,64597785.21233434,0
2020-01-02 08:00:00,7200.77,7212.5,6924.74,6965.71,31951.483932,1578009599999,225982341.3011403,302667,15141.61134,107060829.07806464,0
2020-01-03 08:00:00,6965.49,7405.0,6871.04,7344.96,68428.500451,1578095999999,495098582.9620354,519854,35595.496273,257713113.8517286,0
2020-01-04 08:00:00,7345.0,7404.0,7272.21,7354.11,29987.974977,1578182399999,219874240.9399481,279370,16369.382248,120035111.72407165,0
2020-01-05 08:00:00,7354.19,7495.0,7318.0,7358.75,38331.085604,1578268799999,284848683.7891762,329209,19455.369564,144600094.38965073,0
2020-01-06 08:00:00,7357.64,7795.34,7346.76,7758.0,54635.695316,1578355199999,413330481.2260492,449937,28853.76777,218411610.65942463,0
2020-01-07 08:00:00,7758.9,8207.68,7723.71,8145.28,91171.684661,1578441599999,724202791.1429626,685315,46192.111549,366866967.6139318,0
2020-01-08 08:00:00,8145.92,8455.0,7870.0,8055.98,112622.64264,1578527999999,926410232.6045058,830375,55071.109514,453284250.4545396,0
2020-01-09 08:00:00,8054.72,8055.96,7750.0,7817.76,64239.51983,1578614399999,507258250.4748796,478800,31645.759221,249899679.33440104,0
2020-01-10 08:00:00,7817.74,8199.0,7672.0,8197.02,82406.777448,1578700799999,652774220.388437,606101,42361.755307,335845385.67483306,0
2020-01-11 08:00:00,8198.86,8286.34,8003.16,8020.01,54810.032667,1578787199999,445034349.56470203,469131,27916.124974,226716001.44288608,0
2020-01-12 08:00:00,8020.01,8197.0,7960.0,8184.98,38131.494336,1578873599999,309351920.45885,350662,19718.541096,159972663.9929187,0
2020-01-13 08:00:00,8184.97,8196.0,8055.89,8110.34,31159.755683,1578959999999,252656965.35815012,289144,15215.226501,123407351.91807935,0
2020-01-14 08:00:00,8110.34,8880.0,8105.54,8810.01,120399.126742,1579046399999,1032735180.8658738,915328,62492.096676,536081638.0541857,0
2020-01-15 08:00:00,8814.64,8916.48,8564.0,8821.41,84816.297606,1579132799999,743712237.2790816,764048,42493.551026,372770745.1792992,0
2020-01-16 08:00:00,8820.01,8859.81,8586.0,8720.01,51991.074284,1579219199999,451752380.2810811,543064,25996.30135,225914888.37777233,0
2020-01-17 08:00:00,8720.15,9041.65,8672.44,8913.28,70897.737377,1579305599999,629568740.707009,676403,36139.808845,320997160.95891666,0
