Opentime,Open,High,Low,Close,Volume,Closetime,Quote asset volume,Number of trades,Taker by base,Taker buy quote,Ignore
2021-11-01 08:00:00,1.965,2.019,1.911,1.949,144061135.4,1635811199999,282445748.1469,443944,71078236.0,139425761.7253,0
2021-11-02 08:00:00,1.949,1.996,1.933,1.971,124263204.0,1635897599999,244630385.5552,382592,64339347.3,126700188.3357,0
2021-11-03 08:00:00,1.971,2.144,1.95,2.063,335561983.7,1635983999999,693664558.662,1237122,167743048.3,346764712.9576,0
2021-11-04 08:00:00,2.063,2.103,1.933,1.983,174549100.4,1636070399999,350982479.1555,586577,80789835.4,162461151.3762,0
2021-11-05 08:00:00,1.983,2.017,1.959,1.982,108180863.7,1636156799999,215028149.963,346939,51873631.3,103092143.6762,0
2021-11-06 08:00:00,1.982,2.04,1.942,2.005,105480654.3,1636243199999,209552637.9636,378419,52370456.0,104105841.3771,0
2021-11-07 08:00:00,2.004,2.035,1.974,2.021,82637102.7,1636329599999,165586014.5952,287219,41785815.2,83770715.4832,0
2021-11-08 08:00:00,2.02,2.14,2.008,2.125,189974471.1,1636415999999,394147647.6991,664140,96705010.9,200690454.2481,0
2021-11-09 08:00:00,2.126,2.378,2.105,2.27,581074544.2,1636502399999,1315444500.7649,2352700,294801139.4,667321224.5026,0
2021-11-10 08:00:00,2.269,2.331,1.932,2.097,479840587.6,1636588799999,1041156930.5891,1265340,226456487.9,491831480.2739,0
2021-11-11 08:00:00,2.097,2.153,2.058,2.079,151168963.6,1636675199999,317911390.6419,476574,74138559.0,155960975.6878,0
2021-11-12 08:00:00,2.079,2.099,1.991,2.045,160252178.8,1636761599999,327425649.6031,457795,78460394.4,160395128.2177,0
2021-11-13 08:00:00,2.046,2.08,2.021,2.05,82511465.5,1636847999999,169168009.5198,305777,42304119.3,86739493.1401,0
2021-11-14 08:00:00,2.05,2.07,2.009,2.04,59859608.6,1636934399999,121939414.6215,205494,27585934.5,56219223.9314,0
