Opentime,Open,High,Low,Close,Volume,Closetime,Quote asset volume,Number of trades,Taker by base,Taker buy quote,Ignore
2022-07-14 15:10:00,8.19,8.21,8.19,8.21,89.8,1657782659999,736.4938,6,89.8,736.4938,0
2022-07-14 15:11:00,8.21,8.22,8.21,8.22,71.93,1657782719999,590.6398,7,63.04,517.6529,0
2022-07-14 15:12:00,8.22,8.22,8.22,8.22,5.31,1657782779999,43.6482,1,5.31,43.6482,0
2022-07-14 15:13:00,8.21,8.21,8.21,8.21,80.03,1657782839999,657.0463,7,16.46,135.1366,0
2022-07-14 15:14:00,8.21,8.21,8.19,8.21,561.36,1657782899999,4598.8008,21,23.52,192.9778,0
2022-07-14 15:15:00,8.2,8.2,8.19,8.19,401.94,1657782959999,3295.7791,7,0.0,0.0,0
2022-07-14 15:16:00,8.2,8.2,8.2,8.2,100.0,1657783019999,820.0,5,0.0,0.0,0
2022-07-14 15:17:00,8.2,8.21,8.2,8.2,94.25,1657783079999,773.2865,8,58.67,481.5305,0
2022-07-14 15:18:00,8.21,8.21,8.21,8.21,41.47,1657783139999,340.4687,2,41.47,340.4687,0
2022-07-14 15:19:00,8.21,8.21,8.21,8.21,33.27,1657783199999,273.1467,4,33.27,273.1467,0
2022-07-14 15:20:00,8.22,8.22,8.21,8.22,210.01,1657783259999,1725.9991,10,132.14,1086.1908,0
2022-07-14 15:21:00,8.22,8.22,8.22,8.22,5.26,1657783319999,43.2372,2,5.26,43.2372,0
2022-07-14 15:22:00,8.22,8.22,8.22,8.22,70.53,1657783379999,579.7566,2,70.53,579.7566,0
2022-07-14 15:23:00,8.22,8.22,8.22,8.22,93.83,1657783439999,771.2826,5,15.28,125.6016,0
2022-07-14 15:24:00,8.21,8.21,8.21,8.21,3.04,1657783499999,24.9584,1,0.0,0.0,0
2022-07-14 15:25:00,8.21,8.21,8.21,8.21,74.72,1657783559999,613.4512,6,0.0,0.0,0
2022-07-14 15:26:00,8.21,8.21,8.21,8.21,14.61,1657783619999,119.9481,2,14.61,119.9481,0
2022-07-14 15:27:00,8.2,8.21,8.2,8.21,96.37,1657783679999,791.1786,4,94.46,775.5166,0
2022-07-14 15:28:00,8.22,8.23,8.22,8.22,159.57,1657783739999,1312.1794,7,157.7,1296.808,0
2022-07-14 15:29:00,8.21,8.21,8.21,8.21,1.28,1657783799999,10.5088,1,0.0,0.0,0
2022-07-14 15:30:00,8.21,8.21,8.21,8.21,0.0,1657783859999,0.0,0,0.0,0.0,0
2022-07-14 15:31:00,8.21,8.22,8.21,8.21,16.34,1657783919999,134.1801,3,2.87,23.5914,0
2022-07-14 15:32:00,8.21,8.21,8.21,8.21,163.67,1657783979999,1343.7307,9,50.78,416.9038,0
2022-07-14 15:33:00,8.2,8.2,8.2,8.2,98.05,1657784039999,804.01,6,0.0,0.0,0
2022-07-14 15:34:00,8.2,8.2,8.2,8.2,598.91,1657784099999,4911.062,7,598.91,4911.062,0
2022-07-14 15:35:00,8.19,8.22,8.19,8.21,564.27,1657784159999,4633.0705,23,547.11,4492.5301,0
2022-07-14 15:36:00,8.22,8.22,8.21,8.22,159.95,1657784219999,1314.4785,12,98.52,809.8344,0
2022-07-14 15:37:00,8.23,8.23,8.21,8.22,314.09,1657784279999,2581.5388,8,281.09,2310.5844,0
2022-07-14 15:38:00,8.22,8.23,8.22,8.23,345.16,1657784339999,2838.174,25,345.16,2838.174,0
2022-07-14 15:39:00,8.22,8.23,8.22,8.23,100.02,1657784399999,822.6642,2,100.02,822.6642,0
2022-07-14 15:40:00,8.21,8.21,8.2,8.2,388.89,1657784459999,3189.841,11,10.16,83.3342,0
2022-07-14 15:41:00,8.2,8.2,8.18,8.18,517.94,1657784519999,4240.6321,21,200.84,1644.6461,0
2022-07-14 15:42:00,8.19,8.19,8.17,8.19,323.54,1657784579999,2648.5816,18,262.99,2153.8881,0
2022-07-14 15:43:00,8.19,8.23,8.19,8.23,559.1,1657784639999,4592.5687,26,529.52,4350.3085,0
2022-07-14 15:44:00,8.23,8.23,8.21,8.21,384.54,1657784699999,3159.1188,6,0.0,0.0,0
2022-07-14 15:45:00,8.22,8.22,8.21,8.21,113.55,1657784759999,932.2645,7,14.02,115.1232,0
2022-07-14 15:46:00,8.2,8.21,8.2,8.21,7.08,1657784819999,58.0741,2,1.81,14.8601,0
2022-07-14 15:47:00,8.2,8.2,8.2,8.2,134.65,1657784879999,1104.13,12,0.0,0.0,0
2022-07-14 15:48:00,8.22,8.22,8.21,8.21,1144.98,1657784939999,9411.4759,34,1119.01,9198.2622,0
2022-07-14 15:49:00,8.21,8.22,8.21,8.22,281.7,1657784999999,2314.1597,8,281.7,2314.1597,0
2022-07-14 15:50:00,8.21,8.21,8.19,8.21,2434.38,1657785059999,19949.4112,44,412.57,3386.2176,0
2022-07-14 15:51:00,8.21,8.21,8.21,8.21,12.64,1657785119999,103.7744,1,0.0,0.0,0
2022-07-14 15:52:00,8.2,8.21,8.2,8.21,3.13,1657785179999,25.6807,2,1.47,12.0687,0
2022-07-14 15:53:00,8.21,8.22,8.21,8.22,385.5,1657785239999,3165.3426,16,38.76,318.6072,0
2022-07-14 15:54:00,8.21,8.22,8.21,8.22,18.75,1657785299999,153.9515,3,1.4,11.508,0
2022-07-14 15:55:00,8.22,8.22,8.22,8.22,0.0,1657785359999,0.0,0,0.0,0.0,0
2022-07-14 15:56:00,8.22,8.22,8.22,8.22,139.68,1657785419999,1148.1696,8,122.86,1009.9092,0
2022-07-14 15:57:00,8.22,8.22,8.22,8.22,1.26,1657785479999,10.3572,1,1.26,10.3572,0
2022-07-14 15:58:00,8.22,8.23,8.21,8.23,598.2,1657785539999,4921.0869,20,553.55,4554.2168,0
2022-07-14 15:59:00,8.23,8.23,8.23,8.23,0.0,1657785599999,0.0,0,0.0,0.0,0
2022-07-14 16:00:00,8.22,8.22,8.22,8.22,836.94,1657785659999,6879.6468,23,713.21,5862.5862,0
2022-07-14 16:01:00,8.23,8.25,8.23,8.25,443.78,1657785719999,3657.7226,23,440.14,3627.7654,0
2022-07-14 16:02:00,8.24,8.25,8.24,8.25,133.02,1657785779999,1096.6606,3,57.58,475.035,0
2022-07-14 16:03:00,8.25,8.26,8.25,8.26,204.94,1657785839999,1691.7524,16,176.46,1456.7722,0
2022-07-14 16:04:00,8.25,8.26,8.25,8.26,88.36,1657785899999,728.9991,6,2.91,24.0366,0
2022-07-14 16:05:00,8.26,8.26,8.25,8.26,1458.21,1657785959999,12043.4993,30,1326.68,10958.3768,0
2022-07-14 16:06:00,8.24,8.24,8.23,8.23,287.84,1657786019999,2370.311,14,66.92,551.116,0
2022-07-14 16:07:00,8.23,8.24,8.23,8.24,138.17,1657786079999,1138.316,7,138.17,1138.316,0
2022-07-14 16:08:00,8.24,8.24,8.24,8.24,155.47,1657786139999,1281.0728,7,153.6,1265.664,0
2022-07-14 16:09:00,8.25,8.25,8.25,8.25,90.49,1657786199999,746.5425,8,50.73,418.5225,0
2022-07-14 16:10:00,8.25,8.25,8.25,8.25,113.45,1657786259999,935.9625,4,57.58,475.035,0
2022-07-14 16:11:00,8.25,8.26,8.25,8.26,109.54,1657786319999,904.5051,9,93.8,774.5081,0
2022-07-14 16:12:00,8.26,8.29,8.26,8.28,1421.17,1657786379999,11759.1289,47,752.37,6231.6838,0
2022-07-14 16:13:00,8.28,8.29,8.28,8.29,27.52,1657786439999,228.0673,5,20.17,167.2093,0
2022-07-14 16:14:00,8.28,8.28,8.27,8.28,1161.18,1657786499999,9612.2659,24,2.0,16.56,0
2022-07-14 16:15:00,8.28,8.28,8.27,8.27,254.79,1657786559999,2108.3857,12,26.21,217.0188,0
2022-07-14 16:16:00,8.27,8.27,8.26,8.26,794.59,1657786619999,6563.9867,17,0.0,0.0,0
2022-07-14 16:17:00,8.26,8.27,8.26,8.27,448.2,1657786679999,3705.564,23,84.21,696.4167,0
2022-07-14 16:18:00,8.26,8.26,8.25,8.25,293.41,1657786739999,2422.1194,12,27.6,227.7,0
2022-07-14 16:19:00,8.25,8.25,8.25,8.25,117.36,1657786799999,968.22,8,29.73,245.2725,0
2022-07-14 16:20:00,8.25,8.26,8.25,8.25,43.58,1657786859999,359.554,4,5.0,41.269,0
2022-07-14 16:21:00,8.25,8.25,8.25,8.25,0.0,1657786919999,0.0,0,0.0,0.0,0
2022-07-14 16:22:00,8.25,8.25,8.24,8.24,663.99,1657786979999,5472.6595,16,86.86,716.595,0
2022-07-14 16:23:00,8.24,8.24,8.24,8.24,105.86,1657787039999,872.2864,4,0.0,0.0,0
2022-07-14 16:24:00,8.23,8.23,8.22,8.22,617.48,1657787099999,5081.6211,15,0.0,0.0,0
2022-07-14 16:25:00,8.23,8.24,8.23,8.23,350.18,1657787159999,2882.6353,14,229.93,1892.6906,0
2022-07-14 16:26:00,8.24,8.24,8.24,8.24,147.64,1657787219999,1216.5536,5,48.76,401.7824,0
2022-07-14 16:27:00,8.25,8.26,8.25,8.26,143.56,1657787279999,1184.4693,9,142.03,1171.8468,0
2022-07-14 16:28:00,8.25,8.25,8.24,8.24,245.41,1657787339999,2023.4084,10,105.44,869.88,0
2022-07-14 16:29:00,8.25,8.25,8.25,8.25,12.12,1657787399999,99.99,1,12.12,99.99,0
2022-07-14 16:30:00,8.24,8.24,8.24,8.24,522.15,1657787459999,4302.516,12,7.32,60.3168,0
2022-07-14 16:31:00,8.24,8.24,8.24,8.24,2.42,1657787519999,19.9408,1,2.42,19.9408,0
2022-07-14 16:32:00,8.24,8.24,8.23,8.23,280.25,1657787579999,2309.2328,8,277.53,2286.8472,0
2022-07-14 16:33:00,8.23,8.23,8.23,8.23,1.49,1657787639999,12.2627,1,0.0,0.0,0
2022-07-14 16:34:00,8.23,8.23,8.23,8.23,78.15,1657787699999,643.1745,3,0.0,0.0,0
2022-07-14 16:35:00,8.23,8.23,8.22,8.22,164.09,1657787759999,1349.2897,8,53.91,443.1402,0
2022-07-14 16:36:00,8.21,8.21,8.21,8.21,7.43,1657787819999,61.0003,3,5.67,46.5507,0
2022-07-14 16:37:00,8.21,8.21,8.21,8.21,2.01,1657787879999,16.5021,1,2.01,16.5021,0
2022-07-14 16:38:00,8.22,8.23,8.21,8.21,228.65,1657787939999,1878.6996,10,228.65,1878.6996,0
2022-07-14 16:39:00,8.2,8.21,8.19,8.2,1324.89,1657787999999,10864.0146,39,176.97,1451.509,0
2022-07-14 16:40:00,8.2,8.2,8.2,8.2,209.74,1657788059999,1719.868,10,209.74,1719.868,0
2022-07-14 16:41:00,8.2,8.2,8.2,8.2,0.0,1657788119999,0.0,0,0.0,0.0,0
2022-07-14 16:42:00,8.19,8.2,8.19,8.19,16.36,1657788179999,134.0056,4,1.72,14.104,0
2022-07-14 16:43:00,8.19,8.2,8.19,8.19,7.61,1657788239999,62.358,4,3.21,26.322,0
2022-07-14 16:44:00,8.2,8.2,8.19,8.19,60.82,1657788299999,498.1555,7,3.97,32.554,0
2022-07-14 16:45:00,8.19,8.19,8.19,8.19,41.36,1657788359999,338.7384,3,0.0,0.0,0
2022-07-14 16:46:00,8.2,8.2,8.19,8.2,1167.75,1657788419999,9573.6312,50,975.87,8002.134,0
2022-07-14 16:47:00,8.19,8.2,8.19,8.2,96.57,1657788479999,790.9433,5,28.97,237.2993,0
2022-07-14 16:48:00,8.2,8.2,8.2,8.2,0.0,1657788539999,0.0,0,0.0,0.0,0
2022-07-14 16:49:00,8.19,8.19,8.17,8.18,421.11,1657788599999,3445.0738,16,135.81,1110.9258,0
2022-07-14 16:50:00,8.18,8.18,8.17,8.17,29.58,1657788659999,241.8885,3,21.99,179.8782,0
2022-07-14 16:51:00,8.18,8.18,8.18,8.18,62.84,1657788719999,514.0312,3,60.96,498.6528,0
2022-07-14 16:52:00,8.18,8.18,8.18,8.18,1.42,1657788779999,11.6156,1,0.0,0.0,0
2022-07-14 16:53:00,8.17,8.17,8.17,8.17,2.44,1657788839999,19.9348,1,2.44,19.9348,0
2022-07-14 16:54:00,8.16,8.16,8.16,8.16,62.36,1657788899999,508.8576,15,0.0,0.0,0
2022-07-14 16:55:00,8.17,8.18,8.16,8.18,221.01,1657788959999,1805.5359,17,203.07,1659.1276,0
2022-07-14 16:56:00,8.16,8.16,8.16,8.16,34.79,1657789019999,283.8864,6,3.47,28.3152,0
2022-07-14 16:57:00,8.15,8.15,8.15,8.15,22.49,1657789079999,183.2935,5,0.0,0.0,0
2022-07-14 16:58:00,8.15,8.17,8.14,8.16,2051.22,1657789139999,16738.9926,64,1519.59,12405.8771,0
2022-07-14 16:59:00,8.17,8.17,8.15,8.16,400.59,1657789199999,3266.8322,15,59.79,487.94,0
2022-07-14 17:00:00,8.16,8.16,8.14,8.15,509.55,1657789259999,4151.9178,30,154.54,1259.8467,0
2022-07-14 17:01:00,8.15,8.16,8.15,8.16,661.55,1657789319999,5394.1422,46,597.93,4875.6392,0
2022-07-14 17:02:00,8.16,8.16,8.16,8.16,100.0,1657789379999,816.0,4,100.0,816.0,0
2022-07-14 17:03:00,8.16,8.17,8.15,8.15,1382.15,1657789439999,11287.557,50,1372.04,11205.0858,0
2022-07-14 17:04:00,8.16,8.19,8.15,8.17,22000.97,1657789499999,180041.5847,234,8141.84,66573.6473,0
2022-07-14 17:05:00,8.18,8.21,8.17,8.19,7179.51,1657789559999,58868.7476,150,3114.45,25529.0548,0
2022-07-14 17:06:00,8.19,8.21,8.19,8.2,7210.06,1657789619999,59120.5872,114,2124.28,17418.1929,0
2022-07-14 17:07:00,8.2,8.2,8.17,8.17,2792.51,1657789679999,22883.8049,48,205.9,1688.38,0
2022-07-14 17:08:00,8.17,8.17,8.17,8.17,342.08,1657789739999,2794.7936,30,287.4,2348.058,0
2022-07-14 17:09:00,8.17,8.18,8.16,8.16,434.55,1657789799999,3548.5908,22,1.45,11.861,0
2022-07-14 17:10:00,8.18,8.18,8.17,8.17,6.43,1657789859999,52.5731,2,4.0,32.72,0
2022-07-14 17:11:00,8.17,8.17,8.17,8.17,191.18,1657789919999,1561.9406,7,0.0,0.0,0
2022-07-14 17:12:00,8.18,8.18,8.18,8.18,2338.48,1657789979999,19128.7664,40,1956.64,16005.3152,0
2022-07-14 17:13:00,8.18,8.22,8.18,8.21,11874.76,1657790039999,97491.1135,224,5614.65,46086.9179,0
2022-07-14 17:14:00,8.21,8.23,8.19,8.21,8012.98,1657790099999,65835.0091,160,3413.45,28042.0797,0
2022-07-14 17:15:00,8.21,8.21,8.2,8.2,338.0,1657790159999,2772.7713,13,44.43,364.7703,0
2022-07-14 17:16:00,8.21,8.23,8.21,8.23,1233.61,1657790219999,10136.1836,90,1109.84,9120.0319,0
2022-07-14 17:17:00,8.22,8.22,8.21,8.22,632.96,1657790279999,5202.6976,30,182.92,1503.6024,0
2022-07-14 17:18:00,8.21,8.22,8.21,8.22,348.26,1657790339999,2861.4792,24,226.46,1861.5012,0
2022-07-14 17:19:00,8.22,8.22,8.22,8.22,51.22,1657790399999,421.0284,6,0.0,0.0,0
2022-07-14 17:20:00,8.23,8.23,8.23,8.23,7.28,1657790459999,59.9144,2,7.28,59.9144,0
2022-07-14 17:21:00,8.23,8.23,8.23,8.23,234.99,1657790519999,1933.9677,19,234.99,1933.9677,0
2022-07-14 17:22:00,8.23,8.23,8.21,8.21,1487.8,1657790579999,12218.4481,32,1.83,15.0609,0
2022-07-14 17:23:00,8.21,8.22,8.21,8.21,1139.9,1657790639999,9358.608,28,2.9,23.838,0
2022-07-14 17:24:00,8.22,8.22,8.2,8.2,269.52,1657790699999,2212.1323,12,55.12,453.0864,0
2022-07-14 17:25:00,8.2,8.2,8.2,8.2,90.0,1657790759999,738.0,2,0.0,0.0,0
2022-07-14 17:26:00,8.2,8.2,8.2,8.2,105.24,1657790819999,862.968,3,8.6,70.52,0
2022-07-14 17:27:00,8.19,8.21,8.19,8.21,314.32,1657790879999,2576.4386,18,214.32,1757.4386,0
2022-07-14 17:28:00,8.21,8.21,8.19,8.2,143.35,1657790939999,1174.8287,8,22.46,184.3966,0
2022-07-14 17:29:00,8.2,8.21,8.2,8.2,4.79,1657790999999,39.2926,3,1.46,11.9866,0
2022-07-14 17:30:00,8.2,8.21,8.18,8.18,2014.72,1657791059999,16488.5792,54,51.68,423.8978,0
2022-07-14 17:31:00,8.18,8.18,8.16,8.16,1364.24,1657791119999,11146.2377,40,3.32,27.1576,0
2022-07-14 17:32:00,8.16,8.2,8.16,8.18,3534.83,1657791179999,28934.7502,74,1926.11,15766.0278,0
2022-07-14 17:33:00,8.19,8.22,8.19,8.21,8441.79,1657791239999,69263.5986,145,3330.18,27315.1541,0
2022-07-14 17:34:00,8.21,8.26,8.21,8.25,13676.36,1657791299999,112718.5647,240,4857.54,40004.7622,0
2022-07-14 17:35:00,8.25,8.26,8.23,8.26,11183.24,1657791359999,92264.0258,166,4399.16,36307.3575,0
2022-07-14 17:36:00,8.26,8.28,8.25,8.26,4827.79,1657791419999,39912.7027,123,1724.06,14254.7382,0
2022-07-14 17:37:00,8.26,8.26,8.25,8.25,265.2,1657791479999,2188.03,16,0.0,0.0,0
2022-07-14 17:38:00,8.26,8.26,8.24,8.24,271.53,1657791539999,2239.2378,11,11.53,95.2378,0
2022-07-14 17:39:00,8.25,8.26,8.25,8.26,264.16,1657791599999,2179.4679,23,187.09,1543.6404,0
2022-07-14 17:40:00,8.25,8.28,8.24,8.26,5706.54,1657791659999,47129.7893,211,2314.8,19127.5401,0
2022-07-14 17:41:00,8.26,8.26,8.24,8.24,636.75,1657791719999,5254.585,27,30.67,253.195,0
2022-07-14 17:42:00,8.25,8.26,8.25,8.26,1164.09,1657791779999,9612.0158,72,728.57,6014.6206,0
2022-07-14 17:43:00,8.26,8.26,8.25,8.26,1117.69,1657791839999,9231.6194,40,267.24,2207.4024,0
2022-07-14 17:44:00,8.26,8.27,8.26,8.26,934.43,1657791899999,7722.9056,55,672.69,5560.1343,0
2022-07-14 17:45:00,8.26,8.29,8.25,8.27,9063.39,1657791959999,75007.7321,88,2456.18,20324.0859,0
2022-07-14 17:46:00,8.26,8.27,8.26,8.27,670.24,1657792019999,5541.1292,35,494.68,4091.0036,0
2022-07-14 17:47:00,8.26,8.26,8.25,8.26,834.21,1657792079999,6890.0746,57,586.74,4846.4724,0
2022-07-14 17:48:00,8.26,8.26,8.25,8.26,908.17,1657792139999,7497.3721,45,441.15,3643.899,0
2022-07-14 17:49:00,8.26,8.27,8.25,8.26,1982.05,1657792199999,16379.904,58,1068.13,8830.2759,0
2022-07-14 17:50:00,8.25,8.25,8.25,8.25,105.0,1657792259999,866.25,3,0.0,0.0,0
2022-07-14 17:51:00,8.25,8.25,8.25,8.25,36.79,1657792319999,303.5175,1,0.0,0.0,0
2022-07-14 17:52:00,8.26,8.26,8.26,8.26,2.0,1657792379999,16.52,1,2.0,16.52,0
2022-07-14 17:53:00,8.26,8.26,8.26,8.26,0.0,1657792439999,0.0,0,0.0,0.0,0
2022-07-14 17:54:00,8.26,8.26,8.26,8.26,400.72,1657792499999,3309.9472,26,400.72,3309.9472,0
2022-07-14 17:55:00,8.25,8.26,8.25,8.26,173.17,1657792559999,1429.889,6,123.65,1021.349,0
2022-07-14 17:56:00,8.25,8.25,8.25,8.25,6.0,1657792619999,49.5,1,0.0,0.0,0
2022-07-14 17:57:00,8.26,8.26,8.26,8.26,589.71,1657792679999,4871.0046,29,574.73,4747.2698,0
2022-07-14 17:58:00,8.26,8.26,8.26,8.26,329.69,1657792739999,2723.2394,11,0.0,0.0,0
2022-07-14 17:59:00,8.26,8.27,8.26,8.27,859.37,1657792799999,7106.6361,40,313.14,2589.6678,0
2022-07-14 18:00:00,8.27,8.27,8.27,8.27,36.09,1657792859999,298.4643,3,0.0,0.0,0
2022-07-14 18:01:00,8.27,8.27,8.26,8.26,357.93,1657792919999,2956.5501,17,156.95,1296.4553,0
2022-07-14 18:02:00,8.26,8.26,8.24,8.25,253.38,1657792979999,2090.3213,15,66.32,547.2096,0
2022-07-14 18:03:00,8.24,8.24,8.24,8.24,46.5,1657793039999,383.16,1,0.0,0.0,0
2022-07-14 18:04:00,8.25,8.26,8.25,8.26,1385.4,1657793099999,11434.719,70,1104.92,9120.0132,0
2022-07-14 18:05:00,8.26,8.26,8.26,8.26,1.44,1657793159999,11.8944,1,0.0,0.0,0
2022-07-14 18:06:00,8.27,8.27,8.27,8.27,1.85,1657793219999,15.2995,1,1.85,15.2995,0
2022-07-14 18:07:00,8.26,8.26,8.26,8.26,78.43,1657793279999,647.8318,5,0.0,0.0,0
2022-07-14 18:08:00,8.26,8.26,8.26,8.26,86.09,1657793339999,711.1034,3,0.0,0.0,0
2022-07-14 18:09:00,8.26,8.26,8.26,8.26,496.74,1657793399999,4103.0724,69,268.34,2216.4884,0
2022-07-14 18:10:00,8.26,8.27,8.26,8.27,459.34,1657793459999,3797.6465,33,325.18,2689.2386,0
2022-07-14 18:11:00,8.27,8.28,8.26,8.26,317.19,1657793519999,2622.1926,12,202.04,1671.0536,0
2022-07-14 18:12:00,8.26,8.27,8.25,8.25,922.56,1657793579999,7619.9622,25,95.72,791.3138,0
2022-07-14 18:13:00,8.25,8.25,8.25,8.25,123.8,1657793639999,1021.35,8,0.0,0.0,0
2022-07-14 18:14:00,8.25,8.25,8.25,8.25,0.0,1657793699999,0.0,0,0.0,0.0,0
2022-07-14 18:15:00,8.25,8.25,8.25,8.25,358.09,1657793759999,2954.2425,4,0.0,0.0,0
2022-07-14 18:16:00,8.24,8.24,8.23,8.24,598.87,1657793819999,4934.6679,24,212.62,1751.9888,0
2022-07-14 18:17:00,8.24,8.24,8.24,8.24,45.71,1657793879999,376.6504,3,0.0,0.0,0
2022-07-14 18:18:00,8.25,8.25,8.24,8.25,202.44,1657793939999,1670.0509,16,194.53,1604.8725,0
2022-07-14 18:19:00,8.25,8.25,8.25,8.25,116.27,1657793999999,959.2275,13,112.28,926.31,0
2022-07-14 18:20:00,8.25,8.26,8.25,8.26,31.65,1657794059999,261.4161,4,30.36,250.7736,0
2022-07-14 18:21:00,8.26,8.26,8.25,8.25,141.98,1657794119999,1172.5632,6,140.74,1162.3332,0
2022-07-14 18:22:00,8.25,8.25,8.25,8.25,47.34,1657794179999,390.555,4,0.0,0.0,0
2022-07-14 18:23:00,8.25,8.25,8.25,8.25,3.21,1657794239999,26.4825,2,0.0,0.0,0
2022-07-14 18:24:00,8.25,8.25,8.25,8.25,0.0,1657794299999,0.0,0,0.0,0.0,0
2022-07-14 18:25:00,8.26,8.26,8.26,8.26,29.84,1657794359999,246.4784,3,29.84,246.4784,0
2022-07-14 18:26:00,8.25,8.25,8.25,8.25,1.25,1657794419999,10.3125,1,0.0,0.0,0
2022-07-14 18:27:00,8.25,8.25,8.25,8.25,3.88,1657794479999,32.01,2,0.0,0.0,0
2022-07-14 18:28:00,8.26,8.26,8.26,8.26,37.77,1657794539999,311.9802,1,37.77,311.9802,0
2022-07-14 18:29:00,8.25,8.25,8.25,8.25,28.65,1657794599999,236.3625,2,0.0,0.0,0
2022-07-14 18:30:00,8.26,8.26,8.25,8.25,63.65,1657794659999,525.7198,3,60.73,501.6298,0
2022-07-14 18:31:00,8.25,8.25,8.24,8.24,260.91,1657794719999,2152.4909,6,0.0,0.0,0
2022-07-14 18:32:00,8.25,8.25,8.24,8.24,192.75,1657794779999,1590.1727,14,191.27,1577.9775,0
2022-07-14 18:33:00,8.24,8.25,8.24,8.25,160.55,1657794839999,1324.5111,2,157.91,1302.7575,0
2022-07-14 18:34:00,8.24,8.24,8.24,8.24,9.61,1657794899999,79.1864,3,0.0,0.0,0
2022-07-14 18:35:00,8.25,8.25,8.24,8.24,221.91,1657794959999,1830.5974,2,205.9,1698.675,0
2022-07-14 18:36:00,8.25,8.25,8.24,8.25,242.2,1657795019999,1998.1172,4,238.92,1971.09,0
2022-07-14 18:37:00,8.25,8.25,8.24,8.24,416.5,1657795079999,3436.0598,7,409.98,3382.335,0
2022-07-14 18:38:00,8.24,8.24,8.24,8.24,5.45,1657795139999,44.908,1,0.0,0.0,0
2022-07-14 18:39:00,8.24,8.24,8.24,8.24,2.13,1657795199999,17.5512,1,0.0,0.0,0
2022-07-14 18:40:00,8.24,8.24,8.24,8.24,0.0,1657795259999,0.0,0,0.0,0.0,0
2022-07-14 18:41:00,8.24,8.26,8.24,8.26,3130.43,1657795319999,25833.824,42,2765.12,22816.4024,0
2022-07-14 18:42:00,8.25,8.25,8.25,8.25,20.67,1657795379999,170.5275,2,0.0,0.0,0
