Opentime,Open,High,Low,Close,Volume,Closetime,Quote asset volume,Number of trades,Taker by base,Taker buy quote,Ignore
2022-07-14 15:08:00,0.05493,0.054947,0.05493,0.054947,50.7295,1657782539999,2.78712338,86,25.6279,1.40794161,0
2022-07-14 15:09:00,0.054947,0.054947,0.054942,0.054942,26.9375,1657782599999,1.48006221,65,6.6488,0.36530533,0
2022-07-14 15:10:00,0.05493,0.05495,0.054921,0.054931,142.4879,1657782659999,7.82810469,165,65.8373,3.61693965,0
2022-07-14 15:11:00,0.05493,0.05495,0.05492,0.05495,123.4361,1657782719999,6.7813184,160,64.2355,3.52900253,0
2022-07-14 15:12:00,0.054951,0.054954,0.054923,0.054924,71.1644,1657782779999,3.90930969,97,10.0655,0.55302664,0
2022-07-14 15:13:00,0.054923,0.054953,0.054923,0.054938,103.8735,1657782839999,5.7064545,138,59.4878,3.26778469,0
2022-07-14 15:14:00,0.054938,0.054938,0.054924,0.054925,66.4008,1657782899999,3.64766296,103,12.3255,0.67705859,0
2022-07-14 15:15:00,0.054924,0.054946,0.054924,0.054931,98.6291,1657782959999,5.41793994,135,53.7116,2.95035242,0
2022-07-14 15:16:00,0.054931,0.05495,0.05493,0.054942,49.3662,1657783019999,2.71211967,115,33.6779,1.8501727,0
2022-07-14 15:17:00,0.054942,0.054964,0.054934,0.054963,79.4673,1657783079999,4.36680266,135,38.1674,2.09744581,0
2022-07-14 15:18:00,0.054964,0.054973,0.05494,0.054941,48.4957,1657783139999,2.66539742,93,12.8882,0.70836978,0
2022-07-14 15:19:00,0.054941,0.054957,0.05494,0.054956,71.5145,1657783199999,3.92947555,138,45.3376,2.49111596,0
2022-07-14 15:20:00,0.054956,0.054969,0.05495,0.05495,37.9957,1657783259999,2.08825122,67,15.0078,0.82482723,0
2022-07-14 15:21:00,0.054951,0.054965,0.054949,0.054965,41.0484,1657783319999,2.25578335,76,29.737,1.63420761,0
2022-07-14 15:22:00,0.054966,0.05497,0.054963,0.054963,50.8368,1657783379999,2.79425319,91,13.4916,0.74157281,0
2022-07-14 15:23:00,0.054962,0.054962,0.05493,0.05494,41.6843,1657783439999,2.29024941,92,13.6881,0.75192269,0
2022-07-14 15:24:00,0.05494,0.054957,0.054909,0.05493,115.2991,1657783499999,6.33302721,200,83.9861,4.61300104,0
2022-07-14 15:25:00,0.054929,0.054945,0.054929,0.054933,67.852,1657783559999,3.7276,89,31.9563,1.75544377,0
2022-07-14 15:26:00,0.054932,0.054948,0.054932,0.054948,49.1718,1657783619999,2.70118515,64,18.5996,1.02179088,0
2022-07-14 15:27:00,0.054948,0.05495,0.05493,0.05495,44.005,1657783679999,2.41757308,74,26.4009,1.45034237,0
2022-07-14 15:28:00,0.054953,0.054979,0.054943,0.054953,33.9891,1657783739999,1.86826629,105,18.1649,0.99841254,0
2022-07-14 15:29:00,0.054952,0.054957,0.054941,0.054957,26.7399,1657783799999,1.46927158,63,18.6852,1.02668204,0
2022-07-14 15:30:00,0.054957,0.054967,0.054957,0.054959,24.9182,1657783859999,1.36953311,43,22.8752,1.25723791,0
2022-07-14 15:31:00,0.054958,0.054971,0.054942,0.054942,35.4476,1657783919999,1.94816223,74,10.5135,0.57782888,0
2022-07-14 15:32:00,0.05494,0.054943,0.05492,0.054943,59.5504,1657783979999,3.27113104,128,38.1425,2.09517905,0
2022-07-14 15:33:00,0.054944,0.054957,0.054941,0.054941,29.3598,1657784039999,1.61333181,48,18.4356,1.01301577,0
2022-07-14 15:34:00,0.054941,0.054974,0.054941,0.054974,23.4801,1657784099999,1.29016988,61,21.5402,1.1835723,0
2022-07-14 15:35:00,0.054973,0.054996,0.054968,0.054996,49.3324,1657784159999,2.71221569,89,23.3019,1.28119327,0
2022-07-14 15:36:00,0.054996,0.055009,0.054995,0.055,55.6226,1657784219999,3.05935897,91,34.191,1.88045174,0
2022-07-14 15:37:00,0.055,0.055004,0.05499,0.054991,99.7138,1657784279999,5.48401774,105,54.5615,3.00069058,0
2022-07-14 15:38:00,0.054991,0.054997,0.05496,0.054961,38.862,1657784339999,2.13666801,65,2.7903,0.15341535,0
2022-07-14 15:39:00,0.05496,0.054968,0.05496,0.054967,28.7314,1657784399999,1.57921458,75,26.9662,1.48219761,0
2022-07-14 15:40:00,0.054967,0.054967,0.054891,0.054892,104.7061,1657784459999,5.7503575,179,7.6359,0.41942437,0
2022-07-14 15:41:00,0.054892,0.054909,0.05485,0.05488,118.5689,1657784519999,6.50777655,198,34.7035,1.90422056,0
2022-07-14 15:42:00,0.05488,0.054893,0.054865,0.054892,57.0248,1657784579999,3.12928561,100,42.9766,2.35830032,0
2022-07-14 15:43:00,0.054892,0.054983,0.054892,0.054982,74.2804,1657784639999,4.08150236,189,68.48,3.76290842,0
2022-07-14 15:44:00,0.054982,0.054982,0.054974,0.054982,42.3308,1657784699999,2.32723446,132,16.1097,0.88563103,0
2022-07-14 15:45:00,0.054981,0.054982,0.054969,0.054969,16.6504,1657784759999,0.91530444,113,0.0437,0.00240232,0
2022-07-14 15:46:00,0.054969,0.054977,0.05495,0.054951,56.4339,1657784819999,3.10180211,113,17.5566,0.96501606,0
2022-07-14 15:47:00,0.05495,0.05496,0.054943,0.054943,43.3445,1657784879999,2.3817282,92,11.6419,0.63971827,0
2022-07-14 15:48:00,0.054943,0.054943,0.054921,0.054921,14.3837,1657784939999,0.79013989,57,0.5724,0.03144007,0
2022-07-14 15:49:00,0.054921,0.054921,0.054905,0.054906,17.3991,1657784999999,0.95539098,70,6.1176,0.33594683,0
2022-07-14 15:50:00,0.054905,0.054919,0.05488,0.054887,205.0501,1657785059999,11.2537327,129,195.9455,10.75383107,0
2022-07-14 15:51:00,0.054886,0.054893,0.054886,0.054888,17.1307,1657785119999,0.94029973,60,10.1125,0.55506791,0
2022-07-14 15:52:00,0.054888,0.054909,0.054888,0.054908,19.6363,1657785179999,1.0779046,52,14.6478,0.80403585,0
2022-07-14 15:53:00,0.054909,0.05492,0.054907,0.054907,35.0285,1657785239999,1.92365453,77,6.5362,0.35889569,0
2022-07-14 15:54:00,0.054907,0.054907,0.054902,0.054907,147.6745,1657785299999,8.10820788,130,132.956,7.30007521,0
2022-07-14 15:55:00,0.05492,0.05492,0.054906,0.054906,22.5105,1657785359999,1.23622197,56,3.5723,0.19618064,0
2022-07-14 15:56:00,0.054906,0.054906,0.054894,0.0549,61.1553,1657785419999,3.35729683,135,49.6412,2.72516841,0
2022-07-14 15:57:00,0.0549,0.054928,0.0549,0.054928,60.9398,1657785479999,3.34651283,108,54.0259,2.9668134,0
2022-07-14 15:58:00,0.054928,0.054928,0.054919,0.054919,24.9079,1657785539999,1.36806568,50,0.7325,0.04023324,0
2022-07-14 15:59:00,0.054918,0.054918,0.054901,0.05491,28.5364,1657785599999,1.56690007,60,8.9737,0.49267403,0
2022-07-14 16:00:00,0.05491,0.05491,0.054857,0.05486,88.7639,1657785659999,4.87052448,170,22.9653,1.25986244,0
2022-07-14 16:01:00,0.054867,0.054887,0.054867,0.054887,69.219,1657785719999,3.79837136,126,52.5633,2.88443575,0
2022-07-14 16:02:00,0.054886,0.054905,0.054886,0.054898,54.3344,1657785779999,2.98286257,85,31.2773,1.71697221,0
2022-07-14 16:03:00,0.054897,0.05491,0.054891,0.054892,48.9469,1657785839999,2.68730613,89,20.6698,1.13476654,0
2022-07-14 16:04:00,0.054892,0.054892,0.054865,0.054866,26.9921,1657785899999,1.48112132,95,4.52,0.24802621,0
2022-07-14 16:05:00,0.054866,0.054869,0.05486,0.05486,79.6349,1657785959999,4.36922264,123,48.9825,2.68744161,0
2022-07-14 16:06:00,0.054861,0.054861,0.054821,0.054838,131.5926,1657786019999,7.21485669,208,51.199,2.80688452,0
2022-07-14 16:07:00,0.054832,0.054853,0.054832,0.054853,95.9874,1657786079999,5.26468173,122,65.5808,3.59691886,0
2022-07-14 16:08:00,0.054853,0.054873,0.054853,0.054857,115.0952,1657786139999,6.31482613,124,55.9087,3.06752615,0
2022-07-14 16:09:00,0.054858,0.054858,0.054828,0.054828,74.3567,1657786199999,4.07820327,149,12.5859,0.69040614,0
2022-07-14 16:10:00,0.054828,0.05485,0.054821,0.05485,56.8229,1657786259999,3.11560831,66,42.743,2.34364249,0
2022-07-14 16:11:00,0.054855,0.054877,0.054855,0.05487,42.7968,1657786319999,2.34817202,90,31.9534,1.75318919,0
2022-07-14 16:12:00,0.05487,0.05487,0.054854,0.054861,51.9491,1657786379999,2.84999064,72,23.3683,1.28195628,0
2022-07-14 16:13:00,0.054861,0.054879,0.054861,0.054879,41.1363,1657786439999,2.25701723,74,32.2632,1.7701194,0
2022-07-14 16:14:00,0.054879,0.054889,0.054878,0.054888,37.8927,1657786499999,2.07957442,95,16.3651,0.89810927,0
2022-07-14 16:15:00,0.054889,0.054917,0.05488,0.054881,80.7693,1657786559999,4.43419066,124,57.025,3.13062139,0
2022-07-14 16:16:00,0.054881,0.054881,0.05487,0.05487,25.313,1657786619999,1.38898811,61,11.5896,0.63594149,0
2022-07-14 16:17:00,0.05487,0.054872,0.054854,0.054872,34.8592,1657786679999,1.91257782,70,10.608,0.5819742,0
2022-07-14 16:18:00,0.054872,0.054872,0.054845,0.054846,30.3898,1657786739999,1.66735514,81,3.8475,0.21111712,0
2022-07-14 16:19:00,0.054845,0.054859,0.054823,0.054823,86.2386,1657786799999,4.7301031,127,24.2772,1.33159426,0
2022-07-14 16:20:00,0.054823,0.054834,0.054818,0.054823,50.9138,1657786859999,2.79123732,111,21.3808,1.17213507,0
2022-07-14 16:21:00,0.054824,0.054826,0.054824,0.054824,27.5582,1657786919999,1.51087533,55,8.6657,0.4751009,0
2022-07-14 16:22:00,0.054824,0.054825,0.054817,0.054818,38.0043,1657786979999,2.08337891,84,21.2313,1.16386064,0
2022-07-14 16:23:00,0.054818,0.054825,0.054803,0.054804,40.7966,1657787039999,2.23638441,142,12.887,0.70646298,0
2022-07-14 16:24:00,0.054803,0.054803,0.054746,0.054785,157.3296,1657787099999,8.61828449,365,44.795,2.45376849,0
2022-07-14 16:25:00,0.054784,0.054813,0.054782,0.054813,45.8508,1657787159999,2.51214225,114,28.9324,1.58524927,0
2022-07-14 16:26:00,0.054815,0.05484,0.054815,0.054839,31.2579,1657787219999,1.71384639,93,20.0758,1.1006826,0
2022-07-14 16:27:00,0.054839,0.05485,0.05483,0.05485,50.5885,1657787279999,2.77425421,115,23.4692,1.28698698,0
2022-07-14 16:28:00,0.054849,0.054851,0.054849,0.054851,29.2935,1657787339999,1.60674554,66,21.7697,1.19407277,0
2022-07-14 16:29:00,0.054851,0.054851,0.054832,0.054832,50.1854,1657787399999,2.75199459,76,32.2674,1.76934165,0
2022-07-14 16:30:00,0.054832,0.05484,0.054813,0.054813,63.4399,1657787459999,3.47850311,104,29.4707,1.6159438,0
2022-07-14 16:31:00,0.054813,0.054813,0.054797,0.054798,21.9072,1657787519999,1.2005402,62,6.265,0.34330942,0
2022-07-14 16:32:00,0.054798,0.054799,0.05478,0.054784,53.7681,1657787579999,2.94578905,93,28.0085,1.53444417,0
2022-07-14 16:33:00,0.05478,0.054793,0.054779,0.054779,50.5823,1657787639999,2.77110717,99,31.3459,1.71733146,0
2022-07-14 16:34:00,0.054779,0.054779,0.054765,0.054765,39.7794,1657787699999,2.17897109,67,19.6065,1.0739747,0
2022-07-14 16:35:00,0.054765,0.054765,0.054722,0.054722,102.8005,1657787759999,5.62733564,233,38.6081,2.11319284,0
2022-07-14 16:36:00,0.054722,0.054769,0.054722,0.054739,170.0055,1657787819999,9.30793751,224,81.3712,4.45499729,0
2022-07-14 16:37:00,0.054737,0.05476,0.054735,0.05476,61.1397,1657787879999,3.34685476,97,38.1355,2.08749315,0
2022-07-14 16:38:00,0.05476,0.054765,0.054706,0.054706,128.9004,1657787939999,7.05673124,192,21.5706,1.18070435,0
2022-07-14 16:39:00,0.054706,0.054779,0.054706,0.054779,110.7844,1657787999999,6.0642919,188,92.1684,5.0449074,0
2022-07-14 16:40:00,0.054779,0.054787,0.054761,0.05477,112.8815,1657788059999,6.18322125,176,58.8933,3.22599846,0
2022-07-14 16:41:00,0.054771,0.054798,0.054765,0.054783,68.7862,1657788119999,3.76815402,127,49.1102,2.69039425,0
2022-07-14 16:42:00,0.054783,0.054788,0.054783,0.054784,53.4665,1657788179999,2.92918158,100,5.7266,0.31373515,0
2022-07-14 16:43:00,0.054784,0.054806,0.054783,0.054805,166.5958,1657788239999,9.12869273,166,95.2311,5.21802864,0
2022-07-14 16:44:00,0.054806,0.054824,0.054804,0.054807,97.3602,1657788299999,5.33629901,217,80.4769,4.41089623,0
2022-07-14 16:45:00,0.054807,0.05482,0.0548,0.054811,153.3861,1657788359999,8.40715597,246,75.3774,4.13131632,0
2022-07-14 16:46:00,0.054811,0.054815,0.054801,0.054808,46.2751,1657788419999,2.53636118,66,17.8169,0.97649358,0
2022-07-14 16:47:00,0.054808,0.054808,0.054794,0.054806,54.8968,1657788479999,3.00835372,97,29.6855,1.62672086,0
2022-07-14 16:48:00,0.054806,0.054826,0.054806,0.054814,37.402,1657788539999,2.05030045,88,25.4642,1.39581499,0
2022-07-14 16:49:00,0.054814,0.054814,0.054787,0.054788,51.6694,1657788599999,2.83150645,108,5.9962,0.32855947,0
2022-07-14 16:50:00,0.054787,0.054797,0.054772,0.054797,56.1663,1657788659999,3.07682619,109,42.5758,2.33235454,0
2022-07-14 16:51:00,0.054797,0.05484,0.054777,0.05484,108.7804,1657788719999,5.96229038,180,87.3152,4.7858427,0
2022-07-14 16:52:00,0.05484,0.054904,0.05484,0.05487,229.3616,1657788779999,12.58596561,278,142.4209,7.81477403,0
2022-07-14 16:53:00,0.05487,0.05489,0.05487,0.054872,103.3478,1657788839999,5.67189954,181,34.2219,1.87802474,0
2022-07-14 16:54:00,0.05488,0.05488,0.054852,0.054865,103.1592,1657788899999,5.65918105,189,55.729,3.05716988,0
2022-07-14 16:55:00,0.054869,0.054906,0.054861,0.054905,119.3905,1657788959999,6.55259128,181,102.6596,5.63447785,0
2022-07-14 16:56:00,0.054905,0.054906,0.054853,0.054877,82.5843,1657789019999,4.53174867,130,32.9869,1.80990333,0
2022-07-14 16:57:00,0.054877,0.054894,0.05486,0.054893,75.6004,1657789079999,4.14856073,127,46.3804,2.54513482,0
2022-07-14 16:58:00,0.054893,0.054898,0.054873,0.054898,55.7779,1657789139999,3.06129299,91,33.5887,1.8434484,0
2022-07-14 16:59:00,0.0549,0.054906,0.05487,0.054871,79.0379,1657789199999,4.33860447,149,18.0064,0.98843184,0
2022-07-14 17:00:00,0.054871,0.05489,0.05486,0.054887,86.8739,1657789259999,4.76697005,105,63.3839,3.47785826,0
2022-07-14 17:01:00,0.054884,0.054884,0.054874,0.054875,43.4535,1657789319999,2.38470628,85,25.8239,1.4171625,0
2022-07-14 17:02:00,0.054876,0.054885,0.054874,0.054874,32.4379,1657789379999,1.78021371,53,2.8663,0.15730013,0
2022-07-14 17:03:00,0.054871,0.054872,0.054854,0.054862,100.371,1657789439999,5.50646289,158,66.5132,3.64903178,0
2022-07-14 17:04:00,0.054864,0.05487,0.054844,0.05485,105.2214,1657789499999,5.77187518,129,46.4716,2.54884621,0
2022-07-14 17:05:00,0.05485,0.05485,0.054841,0.054842,28.6334,1657789559999,1.57049455,55,11.9818,0.657187,0
2022-07-14 17:06:00,0.054841,0.054842,0.054831,0.054831,26.4893,1657789619999,1.45265189,81,13.2857,0.72861424,0
2022-07-14 17:07:00,0.054831,0.054835,0.054804,0.054808,65.6874,1657789679999,3.60132614,131,40.596,2.2255889,0
2022-07-14 17:08:00,0.054807,0.05489,0.054807,0.05489,107.9192,1657789739999,5.91930308,175,68.401,3.75181154,0
2022-07-14 17:09:00,0.05489,0.054923,0.05489,0.054919,76.2107,1657789799999,4.18469767,147,57.0333,3.13154638,0
2022-07-14 17:10:00,0.054919,0.054928,0.05491,0.05491,87.9463,1657789859999,4.82973935,133,47.1198,2.58766751,0
2022-07-14 17:11:00,0.05491,0.05491,0.054909,0.05491,22.5672,1657789919999,1.23916433,28,9.459,0.51939362,0
2022-07-14 17:12:00,0.05491,0.05492,0.054909,0.054919,17.7056,1657789979999,0.97224066,34,14.7869,0.81196546,0
2022-07-14 17:13:00,0.054919,0.05492,0.05489,0.05489,121.592,1657790039999,6.67562618,176,16.4414,0.90259031,0
2022-07-14 17:14:00,0.05489,0.0549,0.05489,0.054895,29.7573,1657790099999,1.63359733,87,9.5763,0.52568141,0
2022-07-14 17:15:00,0.054895,0.054896,0.054875,0.054875,69.1981,1657790159999,3.79811955,133,26.3587,1.44682638,0
2022-07-14 17:16:00,0.054875,0.054875,0.054845,0.054845,64.8001,1657790219999,3.55502486,114,8.8649,0.48629225,0
2022-07-14 17:17:00,0.054845,0.054847,0.054832,0.054845,53.1358,1657790279999,2.91395348,107,21.0809,1.1560079,0
2022-07-14 17:18:00,0.054849,0.054849,0.05481,0.054811,64.8791,1657790339999,3.55707825,91,29.8163,1.63466072,0
2022-07-14 17:19:00,0.054811,0.054842,0.05481,0.054842,34.9823,1657790399999,1.91788414,66,32.5273,1.78326364,0
2022-07-14 17:20:00,0.054843,0.054854,0.054838,0.054854,80.6746,1657790459999,4.42470285,101,68.7682,3.77165123,0
2022-07-14 17:21:00,0.054854,0.05486,0.054854,0.054859,23.7338,1657790519999,1.30197922,40,18.7317,1.02757267,0
2022-07-14 17:22:00,0.05486,0.054864,0.05484,0.054841,61.0939,1657790579999,3.35100214,97,29.4622,1.61599857,0
2022-07-14 17:23:00,0.054841,0.054848,0.054832,0.054833,33.3969,1657790639999,1.83162051,60,18.5673,1.01827079,0
2022-07-14 17:24:00,0.054833,0.054849,0.054833,0.054847,68.7321,1657790699999,3.76956116,92,37.6891,2.06692314,0
2022-07-14 17:25:00,0.054846,0.054857,0.054846,0.054853,60.9685,1657790759999,3.34424749,101,28.7778,1.57846558,0
2022-07-14 17:26:00,0.054853,0.054863,0.054853,0.054863,23.035,1657790819999,1.2637125,46,22.5545,1.23735132,0
2022-07-14 17:27:00,0.054862,0.054862,0.054853,0.054853,40.5066,1657790879999,2.22201728,74,0.0165,0.00090509,0
2022-07-14 17:28:00,0.054854,0.054865,0.054853,0.054864,47.6218,1657790939999,2.61237796,69,42.0916,2.30899459,0
2022-07-14 17:29:00,0.054864,0.054903,0.054864,0.054903,158.1234,1657790999999,8.67864836,176,130.9477,7.18708246,0
2022-07-14 17:30:00,0.054903,0.05491,0.05487,0.05487,55.1378,1657791059999,3.02660003,103,22.0199,1.20860504,0
2022-07-14 17:31:00,0.05487,0.054871,0.054855,0.054859,35.1384,1657791119999,1.92791929,84,15.8344,0.86874313,0
2022-07-14 17:32:00,0.054859,0.054859,0.054825,0.054825,67.8827,1657791179999,3.7226753,120,11.1925,0.61377185,0
2022-07-14 17:33:00,0.054825,0.054849,0.054817,0.054849,81.5745,1657791239999,4.47313237,116,62.0714,3.40373752,0
2022-07-14 17:34:00,0.054843,0.054859,0.054843,0.054844,55.6986,1657791299999,3.055064,98,21.4705,1.17756702,0
2022-07-14 17:35:00,0.054843,0.054851,0.05484,0.054851,113.8472,1657791359999,6.24404887,144,64.0635,3.51354568,0
2022-07-14 17:36:00,0.054853,0.054879,0.054853,0.054878,62.2634,1657791419999,3.41601408,111,42.2218,2.316494,0
2022-07-14 17:37:00,0.054879,0.054899,0.054824,0.054824,186.5154,1657791479999,10.23081241,270,36.9372,2.02631383,0
2022-07-14 17:38:00,0.05482,0.05482,0.054809,0.054809,55.4913,1657791539999,3.04159545,134,1.6543,0.09067495,0
2022-07-14 17:39:00,0.05481,0.054818,0.054801,0.054801,64.9389,1657791599999,3.55923727,104,25.0414,1.37244077,0
2022-07-14 17:40:00,0.054802,0.054802,0.054626,0.054647,391.774,1657791659999,21.42803284,697,143.9231,7.87195258,0
2022-07-14 17:41:00,0.054646,0.05477,0.054646,0.054734,140.2525,1657791719999,7.67434506,224,76.7387,4.1971349,0
2022-07-14 17:42:00,0.054732,0.054817,0.054732,0.054812,108.0028,1657791779999,5.91763942,168,93.9054,5.14494664,0
2022-07-14 17:43:00,0.054812,0.054828,0.054789,0.05479,91.4449,1657791839999,5.01154706,185,51.813,2.83961079,0
2022-07-14 17:44:00,0.05479,0.05481,0.05479,0.054807,53.1406,1657791899999,2.91207788,92,29.2697,1.60379918,0
2022-07-14 17:45:00,0.054806,0.054821,0.05478,0.054821,58.6569,1657791959999,3.21423973,147,34.55,1.89330965,0
2022-07-14 17:46:00,0.054821,0.054854,0.054793,0.054793,135.043,1657792019999,7.40411811,226,48.6908,2.6697531,0
2022-07-14 17:47:00,0.054792,0.054835,0.05479,0.054835,107.14,1657792079999,5.8717087,186,62.4288,3.4212434,0
2022-07-14 17:48:00,0.054835,0.054854,0.054829,0.054839,85.9074,1657792139999,4.71129331,129,46.6832,2.56026511,0
2022-07-14 17:49:00,0.054839,0.054854,0.05482,0.054854,94.1363,1657792199999,5.16187103,178,51.5342,2.82576386,0
2022-07-14 17:50:00,0.054853,0.054853,0.05484,0.05484,52.5896,1657792259999,2.88416479,97,17.0768,0.93651438,0
2022-07-14 17:51:00,0.05484,0.054841,0.054822,0.054826,40.8704,1657792319999,2.24082156,90,21.4739,1.17728593,0
2022-07-14 17:52:00,0.054826,0.054827,0.05481,0.05481,63.5332,1657792379999,3.48282579,99,19.7852,1.08451578,0
2022-07-14 17:53:00,0.054811,0.05484,0.054808,0.054839,95.8006,1657792439999,5.2517478,169,54.353,2.97971509,0
2022-07-14 17:54:00,0.05484,0.054896,0.05484,0.054894,117.5301,1657792499999,6.448673,216,101.0272,5.54289171,0
2022-07-14 17:55:00,0.054894,0.054906,0.054884,0.054906,59.5907,1657792559999,3.27085987,115,41.8161,2.29525185,0
2022-07-14 17:56:00,0.054906,0.054909,0.054899,0.0549,88.4256,1657792619999,4.8550264,138,45.9305,2.52172638,0
2022-07-14 17:57:00,0.054905,0.054932,0.054905,0.054931,80.1804,1657792679999,4.4028354,164,43.3796,2.38202838,0
2022-07-14 17:58:00,0.054931,0.054931,0.05489,0.0549,115.7715,1657792739999,6.3562976,144,32.3808,1.77751998,0
2022-07-14 17:59:00,0.0549,0.054937,0.0549,0.054936,99.0927,1657792799999,5.44163344,150,64.0495,3.5173196,0
2022-07-14 18:00:00,0.054936,0.054937,0.054921,0.054926,58.7095,1657792859999,3.22475378,78,22.9186,1.25876429,0
2022-07-14 18:01:00,0.054926,0.05493,0.054916,0.054927,78.5009,1657792919999,4.31148311,95,36.0356,1.97909881,0
2022-07-14 18:02:00,0.054928,0.054928,0.05491,0.054927,35.5375,1657792979999,1.95157114,61,33.1745,1.82179736,0
2022-07-14 18:03:00,0.054927,0.054957,0.054927,0.054956,82.2717,1657793039999,4.52045003,158,81.0768,4.45481289,0
2022-07-14 18:04:00,0.054957,0.054974,0.054957,0.05496,97.4062,1657793099999,5.35393412,164,48.9844,2.6922788,0
2022-07-14 18:05:00,0.05496,0.054961,0.054936,0.054936,99.6952,1657793159999,5.47789604,90,7.5936,0.41723919,0
2022-07-14 18:06:00,0.054935,0.054935,0.054917,0.054926,116.2115,1657793219999,6.38248759,147,63.8237,3.5052634,0
2022-07-14 18:07:00,0.054926,0.05496,0.054926,0.054958,129.0436,1657793279999,7.09097419,135,85.1823,4.68040151,0
2022-07-14 18:08:00,0.054958,0.05497,0.054949,0.054949,83.4986,1657793339999,4.58904101,108,34.9804,1.92242441,0
2022-07-14 18:09:00,0.054949,0.05496,0.054943,0.054959,47.3187,1657793399999,2.60022327,90,40.8003,2.24198464,0
2022-07-14 18:10:00,0.05496,0.05496,0.054951,0.054951,8.9605,1657793459999,0.49244796,21,2.0727,0.11391521,0
2022-07-14 18:11:00,0.054951,0.054951,0.054915,0.054915,47.143,1657793519999,2.5894783,55,10.6635,0.585705,0
2022-07-14 18:12:00,0.054915,0.054917,0.054906,0.054906,29.998,1657793579999,1.64736101,40,12.3487,0.678142,0
2022-07-14 18:13:00,0.054906,0.054906,0.05489,0.054891,25.1825,1657793639999,1.38243582,55,7.8712,0.43206782,0
2022-07-14 18:14:00,0.054891,0.054895,0.05489,0.054894,58.5194,1657793699999,3.21221185,147,15.3244,0.8411807,0
2022-07-14 18:15:00,0.054894,0.054924,0.054894,0.054896,77.5719,1657793759999,4.25914287,155,55.4066,3.04205666,0
